#geom;width;cost;start_time;end_time;iteration
LINESTRINGZ(6.99252 -28.8747 -0.0330814, -26.0345 48.1883 -0.120663);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(35.2503 -68.8775 -0.0462847, 28.5651 -40.3393 -0.57707);9;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(-26.0345 48.1883 -0.120663, 133.856 -222.858 -0.256376);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(28.5651 -40.3393 -0.57707, 32.8966 -64.9349 0.0906001);9;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(133.856 -222.858 -0.256376, 31.8573 -52.9315 0.00639319);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(32.8966 -64.9349 0.0906001, 6.99252 -28.8747 -0.0330814);9;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(31.8573 -52.9315 0.00639319, 32.523 -46.4589 0.00117091);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(32.523 -46.4589 0.00117091, 31.9743 -38.6955 0);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(31.9743 -38.6955 0, 32.3808 -34.7162 0);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(32.3808 -34.7162 0, 32.7872 -30.7369 0);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(32.7872 -30.7369 0, 33.1937 -26.7576 0);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(33.1937 -26.7576 0, 33.6002 -22.7783 0);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(33.6002 -22.7783 0, 34.0067 -18.799 0);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(34.0067 -18.799 0, 34.4132 -14.8198 0);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(34.4132 -14.8198 0, 34.8196 -10.8405 0);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(34.8196 -10.8405 0, 35.2261 -6.86117 0);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(-28.6397 71.546 0, -28.8 67.5492 0);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(-28.8 67.5492 0, -28.9603 63.5524 0);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(-28.9603 63.5524 0, -29.1206 59.5556 0);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(-29.1206 59.5556 0, -29.6196 58 -0.0195449);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(-29.6196 58 -0.0195449, -30.5182 53.3078 -0.0249162);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(-30.5182 53.3078 -0.0249162, -31.6214 51.6319 -0.0133105);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(-31.6214 51.6319 -0.0133105, -35.283 45.9165 0.00031032);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(-35.283 45.9165 0.00031032, -35.3161 45.1674 0.00522788);4;10;2014-08-30 00:02:03;2014-08-30 00:02:04;123
LINESTRINGZ(-35.3161 45.1675 0.00276901, -44.8483 52.8708 -0.00624614);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(6.99254 -28.8747 -0.0331512, 21.9903 -53.6109 -0.00190526);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(21.9903 -53.6109 -0.00190526, 19.9554 -50.2585 -0.0496989);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(19.9554 -50.2585 -0.0496989, 16.3012 -45.5024 -0.341236);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(16.3012 -45.5024 -0.341236, 19.2573 -41.7732 0.229897);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(19.2573 -41.7732 0.229897, 14.1604 -40.6521 0.0186326);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(14.1604 -40.6521 0.0186326, 15.5153 -40.7127 -0.0276565);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(15.5153 -40.7127 -0.0276565, 7.78159 -28.6627 0.024181);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(7.78159 -28.6627 0.024181, 8.77117 -30.0027 -0.000699308);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(8.77117 -30.0027 -0.000699308, 5.60821 -25.0792 -0.00459692);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(5.60821 -25.0792 -0.00459692, 3.73375 -22.053 -0.0135271);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(3.73375 -22.053 -0.0135271, 1.53308 -18.5652 0.00826872);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(1.53308 -18.5652 0.00826872, -0.578162 -15.2004 -0.000974705);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-0.578162 -15.2004 -0.000974705, -2.71309 -11.8039 -0.00836554);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-2.71309 -11.8039 -0.00836554, -4.84163 -8.41567 -0.0333984);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-4.84163 -8.41567 -0.0333984, -6.97201 -5.02515 0.0639374);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-6.97201 -5.02515 0.0639374, -9.10141 -1.63586 -0.0194574);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-9.10141 -1.63586 -0.0194574, -11.2329 1.75616 0.0159409);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-11.2329 1.75616 0.0159409, -13.3569 5.13819 -0.0355327);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-13.3569 5.13819 -0.0355327, -15.5091 8.55868 0.0138272);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-15.5091 8.55868 0.0138272, -17.5564 11.8323 -0.0150706);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-17.5564 11.8323 -0.0150706, -20.0062 15.6829 0.0453798);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-20.0062 15.6829 0.0453798, -21.0263 17.4187 0.149294);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-21.0263 17.4187 0.149294, -27.3512 27.2289 -0.200083);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-27.3512 27.2289 -0.200083, -23.7208 22.2566 0.0698359);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-23.7208 22.2566 0.0698359, -28.2784 28.7757 -0.0189318);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-28.2784 28.7757 -0.0189318, -30.0776 31.1397 0.00598608);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-30.0776 31.1397 0.00598608, -31.2923 33.8691 0.0178037);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-31.2923 33.8691 0.0178037, -36.3153 41.5923 -0.105747);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-36.3153 41.5923 -0.105747, -37.3617 40.9901 0.0819675);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-37.3617 40.9901 0.0819675, -44.8483 52.8708 -0.00624614);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-44.8483 52.8708 -0.00624614, -41.6363 47.7806 0.0209483);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-41.6363 47.7806 0.0209483, -43.9745 52.403 -0.0143714);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-43.9745 52.403 -0.0143714, -46.6355 58.9404 0.0328852);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-46.6355 58.9404 0.0328852, -45.0286 60.0588 0.070448);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-45.0286 60.0588 0.070448, -50.0624 61.0249 -0.0247806);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(32.4066 -73.0272 -0.636028, 34.1336 -67.7414 0.0386954);9;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(34.1336 -67.7414 0.0386954, 35.2503 -68.8775 -0.0463484);9;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(6.99254 -28.8747 -0.0331512, -26.0345 48.1882 -0.120919);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(35.2503 -68.8775 -0.0463484, 28.565 -40.3398 -0.578095);9;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-26.0345 48.1882 -0.120919, 133.855 -222.858 -0.256793);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(28.565 -40.3398 -0.578095, 32.8965 -64.935 0.0907717);9;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(133.855 -222.858 -0.256793, 31.8573 -52.9314 0.00634566);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(32.8965 -64.935 0.0907717, 6.99254 -28.8747 -0.0331512);9;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(31.8573 -52.9314 0.00634566, 32.523 -46.4589 0.00123373);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(32.523 -46.4589 0.00123373, 31.9743 -38.6955 0);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(31.9743 -38.6955 0, 32.3808 -34.7162 0);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(32.3808 -34.7162 0, 32.7872 -30.7369 0);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(32.7872 -30.7369 0, 33.1937 -26.7576 0);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(33.1937 -26.7576 0, 33.6002 -22.7783 0);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(33.6002 -22.7783 0, 34.0067 -18.799 0);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(34.0067 -18.799 0, 34.4132 -14.8198 0);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(34.4132 -14.8198 0, 34.8196 -10.8405 0);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(34.8196 -10.8405 0, 35.2261 -6.86117 0);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-28.6397 71.546 0, -28.8 67.5492 0);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-28.8 67.5492 0, -28.9603 63.5524 0);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-28.9603 63.5524 0, -29.1206 59.5556 0);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-29.1206 59.5556 0, -29.6196 58.0001 -0.0195991);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-29.6196 58.0001 -0.0195991, -30.5182 53.3078 -0.0249602);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-30.5182 53.3078 -0.0249602, -31.6214 51.6319 -0.0133186);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-31.6214 51.6319 -0.0133186, -35.283 45.9165 0.0027203);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-35.283 45.9165 0.0027203, -35.3161 45.1675 0.00276901);4;10;2014-08-30 00:02:04;2014-08-30 00:02:05;124
LINESTRINGZ(-35.3162 45.1677 0.00681715, -44.8483 52.8708 -0.00625613);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(6.99255 -28.8747 -0.0332298, 21.9903 -53.6109 -0.00188825);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(21.9903 -53.6109 -0.00188825, 19.9554 -50.2585 -0.049855);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(19.9554 -50.2585 -0.049855, 16.3012 -45.5024 -0.341282);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(16.3012 -45.5024 -0.341282, 19.2573 -41.7731 0.229925);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(19.2573 -41.7731 0.229925, 14.1604 -40.6521 0.0186534);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(14.1604 -40.6521 0.0186534, 15.5153 -40.7127 -0.0276871);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(15.5153 -40.7127 -0.0276871, 7.78159 -28.6626 0.0190736);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(7.78159 -28.6626 0.0190736, 8.77117 -30.0027 0.00165628);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(8.77117 -30.0027 0.00165628, 5.60821 -25.0792 0.0311446);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(5.60821 -25.0792 0.0311446, 3.73375 -22.053 0.00199618);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(3.73375 -22.053 0.00199618, 1.53308 -18.5652 -0.0106324);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(1.53308 -18.5652 -0.0106324, -0.578162 -15.2004 0.0173448);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-0.578162 -15.2004 0.0173448, -2.71309 -11.8039 0.00775279);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-2.71309 -11.8039 0.00775279, -4.84163 -8.41567 -0.0290712);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-4.84163 -8.41567 -0.0290712, -6.97201 -5.02515 0.0606122);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-6.97201 -5.02515 0.0606122, -9.1014 -1.63586 -0.0195952);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-9.1014 -1.63586 -0.0195952, -11.2329 1.75616 0.0129268);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-11.2329 1.75616 0.0129268, -13.3569 5.1382 -0.0295389);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-13.3569 5.1382 -0.0295389, -15.5091 8.55868 0.0118738);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-15.5091 8.55868 0.0118738, -17.5564 11.8323 -0.0148623);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-17.5564 11.8323 -0.0148623, -20.0062 15.6829 0.0451934);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-20.0062 15.6829 0.0451934, -21.0263 17.4187 0.148643);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-21.0263 17.4187 0.148643, -27.3512 27.2289 -0.19942);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-27.3512 27.2289 -0.19942, -23.7208 22.2566 0.0696393);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-23.7208 22.2566 0.0696393, -28.2784 28.7757 -0.0188802);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-28.2784 28.7757 -0.0188802, -30.0776 31.1397 0.00597929);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-30.0776 31.1397 0.00597929, -31.2923 33.8691 0.017805);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-31.2923 33.8691 0.017805, -36.3153 41.5923 -0.105759);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-36.3153 41.5923 -0.105759, -37.3617 40.9901 0.0819825);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-37.3617 40.9901 0.0819825, -44.8483 52.8708 -0.00625613);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-44.8483 52.8708 -0.00625613, -41.6363 47.7806 0.0209399);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-41.6363 47.7806 0.0209399, -43.9745 52.403 -0.0127392);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-43.9745 52.403 -0.0127392, -46.6355 58.9404 0.0329143);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-46.6355 58.9404 0.0329143, -45.0286 60.0588 0.0705618);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-45.0286 60.0588 0.0705618, -50.0624 61.0249 -0.0248087);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(32.4066 -73.0273 -0.637228, 34.1336 -67.7414 0.0387554);9;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(34.1336 -67.7414 0.0387554, 35.2502 -68.8775 -0.0464203);9;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(6.99255 -28.8747 -0.0332298, -26.0346 48.1881 -0.121208);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(35.2502 -68.8775 -0.0464203, 28.5649 -40.3405 -0.579252);9;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-26.0346 48.1881 -0.121208, 133.855 -222.858 -0.257262);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(28.5649 -40.3405 -0.579252, 32.8965 -64.935 0.0909657);9;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(133.855 -222.858 -0.257262, 31.8573 -52.9313 0.00632579);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(32.8965 -64.935 0.0909657, 6.99255 -28.8747 -0.0332298);9;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(31.8573 -52.9313 0.00632579, 32.5231 -46.4589 0.00112577);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(32.5231 -46.4589 0.00112577, 31.9743 -38.6955 0);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(31.9743 -38.6955 0, 32.3808 -34.7162 0);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(32.3808 -34.7162 0, 32.7872 -30.7369 0);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(32.7872 -30.7369 0, 33.1937 -26.7576 0);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(33.1937 -26.7576 0, 33.6002 -22.7783 0);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(33.6002 -22.7783 0, 34.0067 -18.799 0);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(34.0067 -18.799 0, 34.4132 -14.8198 0);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(34.4132 -14.8198 0, 34.8196 -10.8405 0);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(34.8196 -10.8405 0, 35.2261 -6.86117 0);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-28.6397 71.546 0, -28.8 67.5492 0);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-28.8 67.5492 0, -28.9603 63.5524 0);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-28.9603 63.5524 0, -29.1206 59.5556 0);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-29.1206 59.5556 0, -29.6196 58.0001 -0.0196603);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-29.6196 58.0001 -0.0196603, -30.5182 53.3078 -0.0250098);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-30.5182 53.3078 -0.0250098, -31.6214 51.6319 -0.0133315);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-31.6214 51.6319 -0.0133315, -35.283 45.9164 -0.00147895);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-35.283 45.9164 -0.00147895, -35.3162 45.1677 0.00681715);4;10;2014-08-30 00:02:05;2014-08-30 00:02:06;125
LINESTRINGZ(-35.3162 45.1678 0.00497394, -44.8483 52.8708 -0.00626613);4;10;2014-08-30 00:02:06;2014-08-30 00:02:07;126
LINESTRINGZ(6.99257 -28.8746 -0.0333084, 21.9903 -53.6109 -0.0018712);4;10;2014-08-30 00:02:06;2014-08-30 00:02:07;126
LINESTRINGZ(21.9903 -53.6109 -0.0018712, 19.9555 -50.2585 -0.050011);4;10;2014-08-30 00:02:06;2014-08-30 00:02:07;126
